partitionID,className,classID
0,Person.java,src/main/java/org/springframework/samples/petclinic/model/Person.java
0,ValidatorTests.java,src/test/java/org/springframework/samples/petclinic/model/ValidatorTests.java
0,NamedEntity.java,src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java
0,BaseEntity.java,src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java
1,Pet.java,src/main/java/org/springframework/samples/petclinic/owner/Pet.java
1,Vet.java,src/main/java/org/springframework/samples/petclinic/vet/Vet.java
1,Specialty.java,src/main/java/org/springframework/samples/petclinic/vet/Specialty.java
1,Visit.java,src/main/java/org/springframework/samples/petclinic/owner/Visit.java
2,VisitController.java,src/main/java/org/springframework/samples/petclinic/owner/VisitController.java
2,Owner.java,src/main/java/org/springframework/samples/petclinic/owner/Owner.java
3,ClinicServiceTests.java,src/test/java/org/springframework/samples/petclinic/service/ClinicServiceTests.java
3,PetControllerTests.java,src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java
3,VisitControllerTests.java,src/test/java/org/springframework/samples/petclinic/owner/VisitControllerTests.java
3,OwnerControllerTests.java,src/test/java/org/springframework/samples/petclinic/owner/OwnerControllerTests.java
3,VetControllerTests.java,src/test/java/org/springframework/samples/petclinic/vet/VetControllerTests.java
4,PetTypeFormatter.java,src/main/java/org/springframework/samples/petclinic/owner/PetTypeFormatter.java
4,OwnerRepository.java,src/main/java/org/springframework/samples/petclinic/owner/OwnerRepository.java
5,VetRepository.java,src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java
5,package-info.java,src/main/java/org/springframework/samples/petclinic/model/package-info.java
5,VetController.java,src/main/java/org/springframework/samples/petclinic/vet/VetController.java
