partitionID,className,classID
0,LineItemMapper.java,src/main/java/org/mybatis/jpetstore/mapper/LineItemMapper.java
0,AccountActionBeanTest.java,src/test/java/org/mybatis/jpetstore/web/actions/AccountActionBeanTest.java
0,OrderActionBeanTest.java,src/test/java/org/mybatis/jpetstore/web/actions/OrderActionBeanTest.java
0,CatalogActionBeanTest.java,src/test/java/org/mybatis/jpetstore/web/actions/CatalogActionBeanTest.java
0,AccountMapper.java,src/main/java/org/mybatis/jpetstore/mapper/AccountMapper.java
0,CategoryMapper.java,src/main/java/org/mybatis/jpetstore/mapper/CategoryMapper.java
1,AbstractActionBean.java,src/main/java/org/mybatis/jpetstore/web/actions/AbstractActionBean.java
1,Product.java,src/main/java/org/mybatis/jpetstore/domain/Product.java
2,Sequence.java,src/main/java/org/mybatis/jpetstore/domain/Sequence.java
2,Account.java,src/main/java/org/mybatis/jpetstore/domain/Account.java
2,Category.java,src/main/java/org/mybatis/jpetstore/domain/Category.java
2,CartItem.java,src/main/java/org/mybatis/jpetstore/domain/CartItem.java
3,Cart.java,src/main/java/org/mybatis/jpetstore/domain/Cart.java
3,Order.java,src/main/java/org/mybatis/jpetstore/domain/Order.java
3,OrderService.java,src/main/java/org/mybatis/jpetstore/service/OrderService.java
4,CartTest.java,src/test/java/org/mybatis/jpetstore/domain/CartTest.java
4,MapperTestContext.java,src/test/java/org/mybatis/jpetstore/mapper/MapperTestContext.java
4,LineItemMapperTest.java,src/test/java/org/mybatis/jpetstore/mapper/LineItemMapperTest.java
4,ProductMapperTest.java,src/test/java/org/mybatis/jpetstore/mapper/ProductMapperTest.java
4,SequenceMapperTest.java,src/test/java/org/mybatis/jpetstore/mapper/SequenceMapperTest.java
4,ItemMapperTest.java,src/test/java/org/mybatis/jpetstore/mapper/ItemMapperTest.java
4,AccountMapperTest.java,src/test/java/org/mybatis/jpetstore/mapper/AccountMapperTest.java
4,CategoryMapperTest.java,src/test/java/org/mybatis/jpetstore/mapper/CategoryMapperTest.java
4,OrderMapperTest.java,src/test/java/org/mybatis/jpetstore/mapper/OrderMapperTest.java
4,OrderTest.java,src/test/java/org/mybatis/jpetstore/domain/OrderTest.java
